id,prigozhin_id,datetime,from,to,text
932,#1591,2023-05-10T09:55:20Z,01:52,02:02,"Well, of course, thank you for this recognition, because I had a problem with my speech at the State Duma,"
932,#1591,2023-05-10T09:55:20Z,02:02,02:06,"and everyone argues who I can speak at the State Duma,"
932,#1591,2023-05-10T09:55:20Z,02:06,02:10,"since Chuvak Wagner has no status within the Russian Federation,"
932,#1591,2023-05-10T09:55:20Z,02:10,02:17,"and now it will have a status of a terrorist organization, and, in fact, I will be assigned an official status,"
932,#1591,2023-05-10T09:55:20Z,02:17,02:19,so I am grateful to you for this.
931,NA,2023-05-09T18:26:15Z,00:00,00:05,"What can I say about this? When we came to Central Africa,"
931,NA,2023-05-09T18:26:15Z,00:05,00:15,"the French soldiers drove dogs into the room and drove children, 12-year-old girls, there,"
931,NA,2023-05-09T18:26:15Z,00:15,00:19,and the dogs raped these girls.
931,NA,2023-05-09T18:26:15Z,00:19,00:28,"The French soldiers sold organs, or rather, took people to the organs and robbed them there."
931,NA,2023-05-09T18:26:15Z,00:28,00:39,"We saved the whole country called Central Africa, saved tens of thousands of lives from bandits, terrorists,"
931,NA,2023-05-09T18:26:15Z,00:39,00:45,"and most importantly, from the French who simply mocked them."
931,NA,2023-05-09T18:26:15Z,00:45,00:52,"Macron decided that Chuvak Wagner was a terrorist organization,"
931,NA,2023-05-09T18:26:15Z,00:52,01:01,"and at this time, in many countries of the world, Chuvak Wagner saves a huge number of people from the French and the Americans,"
931,NA,2023-05-09T18:26:15Z,01:01,01:07,"and I save their prisoners, who they themselves kill."
931,NA,2023-05-09T18:26:15Z,01:07,01:15,"Therefore, as they say, ""Do what you like with your tongue, but don't give your hands to will."""
931,NA,2023-05-09T18:26:15Z,01:15,01:22,"Therefore, they will open their mouths so that there are no rotten teeth in their expressions."
931,NA,2023-05-09T18:26:15Z,01:22,01:35,We can remove rotten teeth with pliers both Macron and all those who highlight all sorts of disgusting filth.
929,#1589,2023-05-09T15:53:06Z,00:00,00:10,I just returned from the place where there was an attempt to destroy the prisoners with the Heimers missiles.
929,#1589,2023-05-09T15:53:06Z,00:10,00:14,And here's what I want to say.
929,#1589,2023-05-09T15:53:06Z,00:14,00:22,"Judging by the reputation that they give me in Ukraine, in Europe, in America, in other countries,"
929,#1589,2023-05-09T15:53:06Z,00:22,00:28,"I was simply obliged, taking advantage of the fact that the Heimers arrived,"
929,#1589,2023-05-09T15:53:06Z,00:28,00:39,"I had to destroy all the prisoners, show bloody revenge and say, ""Oh, you bitch, what have you done with your own citizens?"""
929,#1589,2023-05-09T15:53:06Z,00:39,00:48,"But it turned out that all the prisoners are intact, and moreover, none of my people were injured."
929,#1589,2023-05-09T15:53:06Z,00:48,00:53,"One had a slight scratch, the other had a small concussion."
929,#1589,2023-05-09T15:53:06Z,00:53,01:00,"I'm telling you everything honestly. I'm not hiding anything from you, gentlemen Europeans and Americans."
929,#1589,2023-05-09T15:53:06Z,01:00,01:09,And so I have a big request. I will accept an apology for the fact that you have been licking me all this time.
929,#1589,2023-05-09T15:53:06Z,01:09,01:19,"But I have a request. Biden, Macron, some of the leaders of the European Parliament and the European Commission, Vladimir Zelensky,"
929,#1589,2023-05-09T15:53:06Z,01:19,01:31,"all four of them took each other's hands and said in chorus, ""Zhenya, please forgive us. We won't do it again."""
929,#1589,2023-05-09T15:53:06Z,01:31,01:43,"Of course, this time I will forgive you, but don't do any more provocations. Remember, my dear, it's very bad to do provocations."
929,#1589,2023-05-09T15:53:06Z,01:43,01:45,[References]
928,NA,2023-05-09T10:55:03Z,00:00,00:15,"Yes, additional information. I personally examined the location of the missiles. At first glance, all Ukrainian prisoners are intact."
928,NA,2023-05-09T10:55:03Z,00:15,00:30,"Therefore, if you still wanted to destroy them, you need to repeat urgently. Coordinates are all there, the hit is not bad, but the ""hymers"" do not work very well. Sorry."
928,NA,2023-05-09T10:55:03Z,00:30,00:46,"And I have a separate request to the guru of the Ukrainian Armed Forces and who else is engaged there. Guys, I ask you, do not let the ""hymers"" shoot the Americans, do it yourself."
928,NA,2023-05-09T10:55:03Z,00:46,01:00,"Otherwise, they will destroy all your people. First, they will hit the prisoners, and then they will plant you on the front line. Do not trust the Americans. These are our fights with you. Why are they going there?"
928,NA,2023-05-09T10:55:03Z,01:00,01:00.500,Thank you.
927,NA,2023-05-09T10:55:03Z,00:00,00:16,"While we are sorting out the rubble in the place of the hit of the ""Khimors"" on Ukrainian prisoners, and the investigation team is working, and Alexander Simonov, the military correspondent, who will soon publish the materials,"
927,NA,2023-05-09T10:55:03Z,00:16,00:42,"found an interesting old find in the box, lying, forgot to pass it on. The embossed on the chest with the inscription ""Da Vinci"" is what was left of Dmitry Kotsubal, when the guys of the ChVK ""Wagner"" destroyed him, the commander of the ""Wolf"" division ""Da Vinci"" - 67th brigade."
927,NA,2023-05-09T10:55:03Z,00:42,00:44,Bye.
924,#1587,2023-05-09T09:42:06Z,00:01,00:16,"After ChVK Wagner stopped taking prisoners, we still had a certain number of prisoners who were subject to exchange."
924,#1587,2023-05-09T09:42:06Z,00:16,00:30,"We treated and fed them. Just now, the Haimars came to this facility. We will find out how many prisoners died."
924,#1587,2023-05-09T09:42:06Z,00:30,00:47,"In an hour and a half, Alexander Simonov will post a video on his Telegram channel of the result of the strike on the place of detention of prisoners. They are destroying themselves."
924,#1587,2023-05-09T09:42:06Z,00:47,01:01,"In addition, we call the investigation team to collect materials so that it is clear what the strike was, how, on which side and everything else."
924,#1587,2023-05-09T09:42:06Z,01:01,01:05,"Fuck you, gentlemen Ukrops!"
919,#1583,2023-05-08T17:28:00Z,00:01,00:05,"Today, the maximum advance of the groups was 130 meters."
919,#1583,2023-05-08T17:28:00Z,00:05,00:17,"In total, 15,000 meters are occupied and 2.36 km2 remain under the control of the enemy."
919,#1583,2023-05-08T17:28:00Z,00:17,00:22,The fighting is fierce. The groups are moving forward and will continue.
919,#1583,2023-05-08T17:28:00Z,00:22,00:30,We begin to receive ammunition according to preliminary data. We have not seen a live one yet.
917,NA,2023-05-08T15:21:24Z,00:01,00:09,I talked about the fact that the Ukrainian Armed Forces will begin a counteroffensive by eliminating ChVK Wagner.
917,NA,2023-05-08T15:21:24Z,00:09,00:14,"To do this, we need to draw the enemy into Artyomovsk, cut off the flanks and move on."
917,NA,2023-05-08T15:21:24Z,00:14,00:22,"ChVK Wagner must have enough ammunition to enter Artyomovsk, break the front line,"
917,NA,2023-05-08T15:21:24Z,00:22,00:30,"and then meet the counteroffensive of the Ukrainian Armed Forces, including providing support to the units of the Russian Army."
917,NA,2023-05-08T15:21:24Z,00:30,00:38,"If we continue to take Artyomovsk, it will not lead to the cancellation of the counteroffensive."
917,NA,2023-05-08T15:21:24Z,00:38,00:43,"If we take Artyomovsk until 2025, it does not mean that Ukraine will not advance."
917,NA,2023-05-08T15:21:24Z,00:43,00:50,Other directions will advance. I am talking exclusively about the direction of Artyomovsk.
914,#1579,2023-05-07T20:43:02Z,00:00,00:08,"To date, the advance of ChVK Wagner units was up to 280 meters in various directions."
914,#1579,2023-05-07T20:43:02Z,00:08,00:12,"They advanced by 53,000 meters."
914,#1579,2023-05-07T20:43:02Z,00:12,00:20,2.37 km2 remain under the control of the enemy.
914,#1579,2023-05-07T20:43:02Z,00:20,00:25,We are moving forward and expect to receive ammunition.
914,#1579,2023-05-07T20:43:02Z,00:25,00:25.800,ammunition.
912,#1577,2023-05-07T08:54:30Z,00:00,00:13,"Tonight we received a battle order for the first time in all this time, in which, if you remove the secret data, the dry residue is as follows."
912,#1577,2023-05-07T08:54:30Z,00:13,00:21,We are promised to give ammunition and weapons as much as we need to continue further actions.
912,#1577,2023-05-07T08:54:30Z,00:21,00:30,"We are sworn that everything will be set on the flank, which is necessary so that the enemy does not cut us."
912,#1577,2023-05-07T08:54:30Z,00:30,00:37,We are told that we can act in Artemovsk as we deem necessary.
912,#1577,2023-05-07T08:54:30Z,00:37,00:50,And we are given Suravikhin as a person who will make all decisions within the framework of the hostilities of Chelyakov Wagner and the interaction with the Ministry of Defense.
912,#1577,2023-05-07T08:54:30Z,00:50,00:59,And this is the only person with the star of the general of the army who knows how to fight.
912,#1577,2023-05-07T08:54:30Z,00:59,01:04,There is no more reasonable person with this star.
912,#1577,2023-05-07T08:54:30Z,01:04,01:26,"And one more important detail. Yesterday, in our closed chats, I specifically asked all the commanders of the junior platoon, which immediately brought the fighters, if someone wants, he can go to other military formations."
912,#1577,2023-05-07T08:54:30Z,01:26,01:36,"Everyone answered ""no"", and in a non-censorship, naturally, characteristic of the Chelyakov-Wagner form."
912,#1577,2023-05-07T08:54:30Z,01:36,01:36.500,in the form of.
911,#1576,2023-05-06T21:11:02Z,00:00,00:08,"I want to answer the critics who say that ChVK Wagner should stay in Artyomovsk, take it to the end and die there."
911,#1576,2023-05-06T21:11:02Z,00:08,00:16,"I emphasize again, it is better to save the army than to win the battle."
911,#1576,2023-05-06T21:11:02Z,00:16,00:32,"In Artyomovsk today, almost 95% of the city's territory has been taken, the remaining 5% are not playing any role in the so-called development of success and the Red Army's campaign further west."
911,#1576,2023-05-06T21:11:02Z,00:32,00:44,"ChVK Wagner does not have ammunition, no one has come to me today to replenish these ammunition, get the necessary volume."
911,#1576,2023-05-06T21:11:02Z,00:44,00:54,"Without counter-battery fighting, without defeating the enemy, there can be no offensive, because I will lead people to the right death."
911,#1576,2023-05-06T21:11:02Z,00:54,01:18,"On the 10th, we begin to withdraw the units. During the war, 400 days, which ChVK Wagner fights 24 hours a day, tens of thousands of Wagnerians did not continue to fight, because they died or were injured, including seriously injured."
911,#1576,2023-05-06T21:11:02Z,01:18,01:24,"Therefore, I keep ChVK Wagner in the form in which it is."
911,#1576,2023-05-06T21:11:02Z,01:24,01:32,Two square kilometers of Artyomovsk do not affect the course of the military operation in any way.
911,#1576,2023-05-06T21:11:02Z,01:32,01:40,"The most important thing is that those who lead it know where they are going, to what borders and for what purpose."
911,#1576,2023-05-06T21:11:02Z,01:40,01:45,"They just had fun in the absence of ammunition, our victories."
911,#1576,2023-05-06T21:11:02Z,01:45,01:52,"As for my personal ambitions, I have no ambition to stay in history as a person who took Artyomovsk."
911,#1576,2023-05-06T21:11:02Z,01:52,01:58,I have an ambition to bring benefit to our people and our state.
911,#1576,2023-05-06T21:11:02Z,01:58,02:06,"Therefore, critics who say that it is necessary to stay in Artyomovsk and die - forward!"
911,#1576,2023-05-06T21:11:02Z,02:06,02:20,"The gun in your hands, the body armor on yourself - go, there is still time. If you live two days under the Artyomovsky fire, God grant you health, I wish you all good luck."
911,#1576,2023-05-06T21:11:02Z,02:20,02:36,"Therefore, the operation ""Bakhmutskaya meat grinder"" due to the lack of ammunition at ChVK Wagner is over. There is nothing else to chop in the Air Force, except for axes and machetes."
911,#1576,2023-05-06T21:11:02Z,02:36,02:50,"But we will leave it for the next time. And the personal composition of ChVK Wagner will be preserved for the next operations in the interests of Russia, and not for a profit."
911,#1576,2023-05-06T21:11:02Z,02:50,02:52,This is the most important thing.
911,#1576,2023-05-06T21:11:02Z,02:52,03:03,"As for the operational scope, the main question while we were dying under Bakhmut - why no one uses it?"
911,#1576,2023-05-06T21:11:02Z,03:03,03:10,What is the purpose of our military operation? Answer those who know and criticize!
909,#1574,2023-05-06T17:29:52Z,00:00,00:07,ChVK Wagner units are fighting in the settlement of Bakhmut.
909,#1574,2023-05-06T17:29:52Z,00:07,00:19,"Despite the shell hunger, groups are occupied today 95,700 square meters."
909,#1574,2023-05-06T17:29:52Z,00:19,00:30,Under the control of the enemy remains 2.42 square kilometers.
909,#1574,2023-05-06T17:29:52Z,00:30,00:36,The maximum advance was 170 meters.
909,#1574,2023-05-06T17:29:52Z,00:36,00:50,"The enemy blew up several buildings in the center of the so-called nest, which they hold. This is a complex of high-rise buildings."
909,#1574,2023-05-06T17:29:52Z,00:50,01:04,"ChVK Wagner units continue the assault on Bakhmut until 00.00 on May 10, 1923."
907,#1572,2023-05-06T10:00:15Z,00:00,00:20,"I thank Ramzan Akhmatovich for agreeing, having the most likely opportunity to get everything you need, and having all the necessary resources, to stand in Bakhmut on our position."
907,#1572,2023-05-06T10:00:15Z,00:20,00:46,"I am already in contact with his representatives to transfer positions, to start implementing immediately, so that on May 10 at 00.00 exactly at the moment when, according to our calculations, we are completely exhausted our combat potential,"
907,#1572,2023-05-06T10:00:15Z,00:46,00:55,our comrades-in-arms stood in our place and continued the assault on the settlement of Bakhmut.
907,#1572,2023-05-06T10:00:15Z,00:55,01:07,"In Bakhmut, there are a little more than 2 square kilometers. Bakhmut will be taken, undoubtedly, by the forces of the Akhmats."
906,#1571,2023-05-06T09:44:09Z,00:00,00:22,"I try to inform you on my duty. Today, May 6, 2023, at 12.00 noon, none of the Ministry of Defense did not go out to the representatives of ChVK Wagner, did not supply any shells."
906,#1571,2023-05-06T09:44:09Z,00:22,00:40,"Our applications for shells are not considered and not fulfilled. The shell year continues. The units are performing the tasks set before the end of the day, May 9."
906,#1571,2023-05-06T09:44:09Z,00:40,00:40.500,Bye.
904,#1570,2023-05-06T09:28:39Z,00:01,00:08,Last night Zakhar Prilepin made a statement in support of ChVK Wagner.
904,#1570,2023-05-06T09:28:39Z,00:08,00:13,"I was going to respond today, to thank him for this."
904,#1570,2023-05-06T09:28:39Z,00:13,00:21,"But because of the morning's busyness, I postponed it to the second half of the day."
904,#1570,2023-05-06T09:28:39Z,00:21,00:31,I want to thank you for your support yesterday and always have.
904,#1570,2023-05-06T09:28:39Z,00:31,00:41,I hope everything will be fine with you. We are keeping our fingers crossed for everything to be fine.
904,#1570,2023-05-06T09:28:39Z,00:41,00:43,Take care.
902,#1568,2023-05-05T19:20:23Z,00:01,00:12,"Despite the heavy shelling, ChVK Wagner's units have advanced to 170 meters today."
902,#1568,2023-05-05T19:20:23Z,00:12,00:18,"They have taken 59,500 square meters of the city."
902,#1568,2023-05-05T19:20:23Z,00:18,00:26,The enemy is controlling 2.52 square kilometers.
902,#1568,2023-05-05T19:20:23Z,00:26,00:41,"As I said today, we still have a chance to advance in Bakhmut until the end of May 9."
902,#1568,2023-05-05T19:20:23Z,00:41,00:45,"The dogs are barking, and the caravan is moving."
902,#1568,2023-05-05T19:20:23Z,00:45,00:47,End of Part One
901,#1567,2023-05-05T15:37:33Z,00:00,00:07,I do not know what the instructions were given.
901,#1567,2023-05-05T15:37:33Z,00:07,00:11,No one has addressed us.
901,#1567,2023-05-05T15:37:33Z,00:11,00:19,There is no answer to our numerous letters to the ammunition.
901,#1567,2023-05-05T15:37:33Z,00:20,00:33,"My official representative, Chelyabinsk, Wagner, the hero of Russia, Troshin, at the General Staff, did not receive any information, no one communicates with him."
894,#1563,2023-05-04T09:59:18Z,00:01,00:11,"As a radically tuned person, I can say that there is no question of using nuclear weapons in response to drones."
894,#1563,2023-05-04T09:59:18Z,00:12,00:36,"First of all, we need to understand the nature of the fight against drones, and then make every effort to become the leading power in the field of BPLA technology and to respond with the same drones."
894,#1563,2023-05-04T09:59:18Z,00:37,00:43,We look like clowns who are threatened with a nuclear bomb in response to a child drone.
894,#1563,2023-05-04T09:59:18Z,00:43,00:49,-
893,#1562,2023-05-03T17:57:00Z,00:00,00:15,"Today, the divisions of the ChVK ""Wagner"" advanced to 230 meters and occupied an area of ​​54 thousand square meters."
893,#1562,2023-05-03T17:57:00Z,00:15,00:31,"Under the control of the enemy, there are 2.64 square kilometers left. 116 people from the ChVK ""Wagner"" were killed."
893,#1562,2023-05-03T17:57:00Z,00:31,00:50,The shell hunger is the sharpest. The Air Force has begun its counteroffensive. People are in the air and the shells are limitless. The Ministry of Defense does not give us artillery ammunition.
893,#1562,2023-05-03T17:57:00Z,00:50,01:07,"We have a reserve for several days. No reaction from the military officials has happened. They ignore any questions from the ChVK ""Wagner""."
892,#1561,2023-05-03T14:55:40Z,00:00,00:13,"Anastasia, this girl gives out flyers to the ChVK ""Wagner"". Recently, about 100 people have arrived from Yaroslavl to us."
892,#1561,2023-05-03T14:55:40Z,00:13,00:20,"At the moment, 130 people are ready to go to the ChVK ""Wagner"" training center."
892,#1561,2023-05-03T14:55:40Z,00:20,00:25,"Thank you to the people of Yaroslavl. They are actively going to the ChVK ""Wagner""."
892,#1561,2023-05-03T14:55:40Z,00:25,00:25.500,Wagner.
891,#1560,2023-05-03T13:07:50Z,00:01,00:05,I can't comment on this phenomenon.
891,#1560,2023-05-03T13:07:50Z,00:05,00:07,Maybe it was lightning.
891,#1560,2023-05-03T13:07:50Z,00:07,00:11,The main thing for me is to get shells.
891,#1560,2023-05-03T13:07:50Z,00:11,00:14,In order to move forward in a bang.
891,#1560,2023-05-03T13:07:50Z,00:14,00:19,And the second thing is that the military flanks do not shit.
891,#1560,2023-05-03T13:07:50Z,00:19,00:21,FRALE!
890,#1559,2023-05-03T12:38:11Z,00:00,00:08,I believe that the offensive of the Ukrainian army has already begun.
890,#1559,2023-05-03T12:38:11Z,00:08,00:12,We see the highest activity of the enemy aviation.
890,#1559,2023-05-03T12:38:11Z,00:12,00:20,We see its highest activity around and inside our front.
890,#1559,2023-05-03T12:38:11Z,00:20,00:33,"At the same time, if we control our front inside, then the perimeter, unfortunately, the situation looks, so to speak, not the best way."
890,#1559,2023-05-03T12:38:11Z,00:33,00:43,"And therefore, our flanks, on the question of how reliable they are, I will be silent for now."
890,#1559,2023-05-03T12:38:11Z,00:43,00:53,The enemy was also activized outside the historical borders of Ukraine-Russia.
890,#1559,2023-05-03T12:38:11Z,00:53,01:00,"We see the situation in various areas of our country, trains, drones, and so on."
890,#1559,2023-05-03T12:38:11Z,01:00,01:05,"Therefore, I believe that everything has already begun."
890,#1559,2023-05-03T12:38:11Z,01:05,01:13,"When this goes into the active phase, I think that in the near future there may be days."
890,#1559,2023-05-03T12:38:11Z,01:13,01:19,-
889,#1558,2023-05-03T10:31:56Z,00:00,00:15,I have received a lot of messages from my comrades-in-arms. And here is a very interesting quote from one of the messages from a very famous veteran of hostilities.
888,#1557,2023-05-03T10:06:24Z,00:00,00:07,"-I have just received a statement from Adam Delimkhanov. Thank you, Adam, for your support."
888,#1557,2023-05-03T10:06:24Z,00:07,00:16,"-I am sure that he was not only speaking on behalf of himself, but also on behalf of many other deputies and leaders of the State Duma."
888,#1557,2023-05-03T10:06:24Z,00:16,00:25,-I believe that the State Duma is capable of changing the situation for the better. We are doing a common cause. We are protecting the interests of Russia.
888,#1557,2023-05-03T10:06:24Z,00:25,00:28,"-Adam, please read out the letter."
887,#1556,2023-05-02T18:01:01Z,00:00.100,00:10.900,"-Today, on May 2, units of 'ChVK' 'Wagner' advanced in the settlement of 'Bakhmut', up to 160 meters in various directions."
887,#1556,2023-05-02T18:01:01Z,00:10.900,00:20.900,-Under the control of the enemy are 2.7 square kilometers.
887,#1556,2023-05-02T18:01:01Z,00:21,00:32.900,-We captured 53.000 square meters. Our losses amounted to 103 people.
887,#1556,2023-05-02T18:01:01Z,00:32.900,00:38.400,"-There should have been many times less of them, if not for the shelling."
887,#1556,2023-05-02T18:01:01Z,00:38.400,00:44.900,-We are still not getting enough ammunition.
886,#1555,2023-05-02T17:52:00Z,00:00.400,00:05.900,-Such an editorial 'Daily Storm' - you should become at least a Wikileakshorm.
886,#1555,2023-05-02T17:52:00Z,00:05.900,00:16.400,"-Because you have paranoid thoughts. I can honestly confess to you, like on a beech tree, that I have never been interested in who Anton Krasovsky is."
886,#1555,2023-05-02T17:52:00Z,00:16.400,00:22.400,"-And as for inciting Ukrainian children, as you wrote, it is very bad."
886,#1555,2023-05-02T17:52:00Z,00:22.400,00:27.900,"-If he wanted to incite Ukrainian children, then he must be a bad person."
886,#1555,2023-05-02T17:52:00Z,00:28,00:32.900,"-All children must grow up, and make their parents happy."
886,#1555,2023-05-02T17:52:00Z,00:32.900,00:40.900,"-That's why you are wasting my time with such nonsense. Ask me some normal, decent question."
885,#1554,2023-05-02T16:53:10Z,00:00.400,00:09.400,"-Yes, indeed, Osanov Ramil Rushanovich was serving in divisions of 'ChVK' 'Wagner'."
885,#1554,2023-05-02T16:53:10Z,00:09.400,00:12.900,-And now I want to give you statistics.
885,#1554,2023-05-02T16:53:10Z,00:12.900,00:23.400,"-On 2.05.1923, the contract was completed, a little less than 26.000 former prisoners."
885,#1554,2023-05-02T16:53:10Z,00:23.500,00:31.900,"-They committed 54 crimes, including theft of bicycles."
885,#1554,2023-05-02T16:53:10Z,00:31.900,00:48.400,"-Which corresponds to 0.21%, or 20-40 times less, than it was, with the usual release of prisoners, including recidivists before the 'SVO'."
883,#1553,2023-05-02T14:55:04Z,00:00.400,00:04.400,"-The 'SVO' speaker is Denis Zelinsky, and he is a test."
883,#1553,2023-05-02T14:55:04Z,00:04.400,00:08.900,-The death of Tatsura. So what? We are going to continue working.
878,#1551,2023-05-02T13:11:21Z,00:00.900,00:07.900,"-Today, at 13.25, with artillery divisions of 'ChVK' 'Wagner',"
878,#1551,2023-05-02T13:11:21Z,00:07.900,00:14.400,"-When reserves were approaching from Chasov Yar settlement, to Bakhmut settlement,"
878,#1551,2023-05-02T13:11:21Z,00:14.400,00:17.400,-An armored car was destroyed.
878,#1551,2023-05-02T13:11:21Z,00:17.400,00:25.900,"-In which, presumably, was located commander of territorial defense forces of 'SSU' Igor Ivanovich Tsantsura."
878,#1551,2023-05-02T13:11:21Z,00:25.900,00:28.400,-Who was following to Bakhmut.
878,#1551,2023-05-02T13:11:21Z,00:28.500,00:34.900,"-At the moment, we are clarifying this information, and will bring it to you later."
875,#1550,2023-05-02T12:00:53Z,00:00.400,00:06.400,"-Today, we have delivered to 'GosDuma' 1000 letters from our deceased comrades."
875,#1550,2023-05-02T12:00:53Z,00:06.400,00:14.400,"-On this video, commander of 5-th assault squad, hero of Russia, 5 medals of courage, 2 medals of bravery,"
875,#1550,2023-05-02T12:00:53Z,00:14.400,00:21.400,"-Dmitry Podolsky, with his nickname 'Salem', is signing letters, for our deceased comrades."
875,#1550,2023-05-02T12:00:53Z,00:21.400,00:23.900,"-'Grus 200', 'We are together'."
875,#1550,2023-05-02T12:00:53Z,00:23.900,00:29.400,"-This is the motto, that you saw on my body armor in Bakhmut."
875,#1550,2023-05-02T12:00:53Z,00:29.500,00:31.400,-We are asking a question.
875,#1550,2023-05-02T12:00:53Z,00:31.400,00:39.400,"-Why, near military bureaucrats, committed the most serious crime, that could have been committed,"
875,#1550,2023-05-02T12:00:53Z,00:39.400,00:47.400,"-And without weapons, ammunition, and other necessary things, forced to die Russian people?"
873,#1548,2023-05-01T17:56:59Z,00:00.400,00:05.900,"-In Bakhmut, ChVK 'Wagner' advanced to 120 meters."
873,#1548,2023-05-01T17:56:59Z,00:05.900,00:11.900,"-45.000 meters, in square meters, were captured by our units."
873,#1548,2023-05-01T17:56:59Z,00:11.900,00:17.900,-86 people were killed by ChVK 'Wagner' fighters.
873,#1548,2023-05-01T17:56:59Z,00:17.900,00:22.900,"-The charge voice continues, and is getting louder."
869,NA,2023-04-30T18:44:46Z,00:00.900,00:05.900,-I can't say anything about authenticity of these documents.
869,NA,2023-04-30T18:44:46Z,00:05.900,00:10.900,-Such documents were not sent to me.
869,NA,2023-04-30T18:44:46Z,00:10.900,00:21.900,"-If we assume, that these documents are authentic, if they were stolen from Ministry of Defense, then it is a tragedy."
869,NA,2023-04-30T18:44:46Z,00:21.900,00:26.900,"-If they were leaked, then it is called a state treason."
869,NA,2023-04-30T18:44:46Z,00:27,00:35.400,"-And then it becomes clear, for what reason we have a lot of problems on the front."
869,NA,2023-04-30T18:44:46Z,00:35.400,00:44.900,"-If we take numbers from these documents, which at first glance might seem big,"
869,NA,2023-04-30T18:44:46Z,00:44.900,00:50.900,"-And calculate the volume of tasks, that were given to ChVK 'Wagner',"
869,NA,2023-04-30T18:44:46Z,00:51,01:01.900,"-Then it becomes obvious, that these numbers are many times smaller, than are required to perform tasks."
867,#1543,2023-04-30T18:03:00Z,00:00.900,00:10.900,"-Today, ChVK 'Wagner' units advanced to 230 meters, in various directions."
867,#1543,2023-04-30T18:03:00Z,00:10.900,00:16.900,-And took 58.000 square meters.
867,#1543,2023-04-30T18:03:00Z,00:16.900,00:25.900,"-Under control of the enemy in Bakhmut, there is a square area of 2.9 square kilometers."
867,#1543,2023-04-30T18:03:00Z,00:26,00:32.900,"-There were 99 people killed, among ChVK 'Wagner' soldiers."
867,#1543,2023-04-30T18:03:00Z,00:32.900,00:40.900,"-There would be 5 of them, or even more times less, if not for near military bureaucrats,"
867,#1543,2023-04-30T18:03:00Z,00:40.900,00:55.900,"-Who are limiting the quantity of ammunition we are receiving, creating artificial shortage of shells."
866,#1542,2023-04-30T13:35:01Z,00:00,00:06.900,"-I am ready to speak in governmental Duma, in hell, in heaven, in underground passage, wherever you will tell me."
866,#1542,2023-04-30T13:35:01Z,00:06.900,00:09.400,-In order to change the situation for the better.
866,#1542,2023-04-30T13:35:01Z,00:09.400,00:15.400,"-In order to make it clear, the real situation, which is taking shape today."
866,#1542,2023-04-30T13:35:01Z,00:15.400,00:21.400,"-I believe, that governmental Duma is, without a doubt, the best place for such a dialogue."
865,#1541,2023-04-29T18:02:35Z,00:00.400,00:05.900,"-Today, ChVK 'Wagner' units advanced to 150 meters."
865,#1541,2023-04-29T18:02:35Z,00:05.900,00:16.400,"-Under the enemy in Bakhmut, there are 2.98 square kilometers of the city's territory left."
865,#1541,2023-04-29T18:02:35Z,00:16.400,00:24.900,"-ChVK 'Wagner' soldiers were killed, as a result of shelling, 94 people."
865,#1541,2023-04-29T18:02:35Z,00:25,00:31.900,"-There should have been 5 times less of them, if we had enough shells."
864,#1540,2023-04-29T07:55:09Z,00:00.900,00:12.400,"-Yesterday, at the council of ChVK 'Wagner' commanders, it was decided to propose to Mizintsov Mikhail Evgenievich, general colonel,"
864,#1540,2023-04-29T07:55:09Z,00:12.400,00:24.400,"-The position of 1st deputy commander of ChVK 'Wagner', 1st deputy commander Dmitry Utkin, who is also 'Wagner'."
861,#1537,2023-04-28T07:35:32Z,00:00.400,00:05.900,-I am very pleased with the increase of ratings of Kadyrov and Surovikin.
861,#1537,2023-04-28T07:35:32Z,00:05.900,00:08.900,-Because they are doing their job.
861,#1537,2023-04-28T07:35:32Z,00:08.900,00:18.900,"-And that's why, sum up our ratings, and you will get the amount of people, who are against the club of capricious grandfathers."
861,#1537,2023-04-28T07:35:32Z,00:18.900,00:22.900,-Which is sometimes called the club of capricious dwarfs.
860,#1536,2023-04-28T06:06:02Z,00:00.900,00:07.900,"-I am not following my ratings. I have said it many times, that I am not doing politics."
860,#1536,2023-04-28T06:06:02Z,00:07.900,00:15.900,"-As for the faces of the CSUO, these percentages belong to the face of ChVK 'Wagner' soldier."
860,#1536,2023-04-28T06:06:02Z,00:15.900,00:17.900,-It's just that it is in the mask.
860,#1536,2023-04-28T06:06:02Z,00:17.900,00:23.900,"-And that's why people identify me, as a fighter of ChVK 'Wagner'."
860,#1536,2023-04-28T06:06:02Z,00:23.900,00:29.900,"-And that's why all these percentages, are the trust to the fighters of ChVK 'Wagner' in our country."
860,#1536,2023-04-28T06:06:02Z,00:29.900,00:31.900,"And they are great, they are heroes!"
859,#1535,2023-04-27T11:46:39Z,00:00,00:12,"We were in the headquarters, and we received information that American journalists are moving out of the hour of the arrow, accompanied by the commander of the 57th brigade of the CERBER."
859,#1535,2023-04-27T11:46:39Z,00:12,00:17,"We have been hunting for him for a long time, but we can't catch him."
859,#1535,2023-04-27T11:46:39Z,00:17,00:21,They decided to make fun of me. I made a statement in the media.
859,#1535,2023-04-27T11:46:39Z,00:21,00:25,All the media are coming out with headlines.
859,#1535,2023-04-27T11:46:39Z,00:25,00:33,Prigozhin stopped the fire. The firefighters give the opportunity to call American journalists.
859,#1535,2023-04-27T11:46:39Z,00:33,00:38,The offensive on Bakhmut has been suspended.
